run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
9	252	DLX3	0.08366533864541832	0.00299601593625498	0.099601593625498	0.05494820717131474	4	35	4.0	6.0	2.0	1.0
9	252	NR1D1	0.027888446215139442	0.0008764940239043825	0.043824701195219126	0.03179282868525896	4	35	19.0	48.0	6.0	11.0
9	252	ZNF510	0.0199203187250996	0.0016254980079681274	0.0199203187250996	0.012621513944223107	0	54	65.0	103.0	15.0	14.0
9	252	ZHX1	0.0398406374501992	0.004462151394422311	0.0398406374501992	0.02250199203187251	0	54	32.0	54.0	3.0	3.0
9	252	ZNF395	0.01195219123505976	0.0004940239043824701	0.01593625498007968	0.007904382470119521	1	49	87.0	118.0	19.0	20.0
9	252	ARNT	0.01593625498007968	0.000844621513944223	0.01593625498007968	0.010693227091633466	0	54	74.0	118.0	25.0	20.0
9	247	DLX3	0.07317073170731708	0.0026547204247552676	0.08536585365853659	0.03812842210054753	4	33	16.0	6.0	2.0	2.0
9	247	NR1D1	0.024390243902439025	0.00117803218848515	0.04065040650406505	0.036187157789945246	4	33	18.0	45.0	5.0	11.0
9	247	ZNF510	0.012195121951219513	1.6592002654720424e-05	0.020325203252032523	0.005724240915878546	5	28	106.0	90.0	17.0	11.0
9	247	ZHX1	0.024390243902439025	0.005624688899950224	0.032520325203252036	0.033167413306786124	1	47	21.0	62.0	2.0	8.0
9	247	ZNF395	0.008130081300813009	0.0005143520822963331	0.012195121951219513	0.005359216857474697	0	50	112.0	133.0	21.0	28.0
9	247	ARNT	0.016260162601626018	3.318400530944085e-05	0.016260162601626018	0.005458768873403019	1	47	110.0	107.0	30.0	15.0
9	239	DLX3	0.07142857142857142	0.0017196752118568946	0.08403361344537814	0.04111264759068184	4	32	14.0	7.0	3.0	2.0
9	239	NR1D1	0.025210084033613446	0.001223274119774492	0.04201680672268907	0.061979222068574265	4	32	3.0	42.0	4.0	10.0
9	239	ZNF510	0.021008403361344536	0.0010282594050278339	0.021008403361344536	0.008421089954969329	1	59	85.0	82.0	24.0	13.0
