treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
Anp	8	0.262	negative	102	150	0.0	74	3.0464290909212157	4.0	-0.8053960465653314	0.5988327512304013	-0.8420797327702296	0.396128511171848	
Anp	8	0.264	negative	101	145	0.0	73	2.672270920712741	3.0	-1.8198882078466578	0.3910794988472607	-1.9367544089492155	0.19715635457782443	
Anp	8	0.266	negative	98	141	0.0	72	2.6449215876586263	3.0	-2.3864455411542327	0.2470067205252776	-2.4904835109499617	0.16685511744339554	
Anp	8	0.268	negative	94	137	0.0	68	3.155539638069995	4.0	-0.45361158689621184	0.7635151922908393	-0.6677157365506798	0.46261494398303005	
Anp	8	0.27	negative	87	127	0.0	61	3.3087985639319566	4.0	-0.33622817945616235	0.8164567671291201	-0.5833764101696908	0.5091846962840585	
Anp	8	0.272	negative	84	123	0.0	59	3.7822347598282047	5.0	0.17989765934913593	0.8463993588096204	-0.11703516871540853	0.7313024889920988	
Anp	8	0.274	negative	83	118	0.0	59	3.323503485978532	4.0	-0.29349469851596455	0.8197067278495068	-0.4749772143177997	0.5209740131877111	
Anp	8	0.276	negative	83	118	0.0	59	3.323503485978532	4.0	-0.29349469851596455	0.8197067278495068	-0.4749772143177997	0.5209740131877111	
Anp	8	0.278	negative	78	112	0.0	55	3.468820899618507	4.0	-0.04563728587855165	0.969853209810226	-0.3007595454444185	0.5719132017608035	
Anp	8	0.27999999999999997	negative	32	52	0.0	24	3.0510619449487884	4.0	-0.31811222508492065	0.7035574007237573	-0.29842723913034885	0.5679523419260906	
Anp	8	0.282	negative	31	51	0.0	23	3.0510619449487884	4.0	-0.31811222508492065	0.7035574007237573	-0.29842723913034885	0.5679523419260906	
Anp	8	0.284	negative	30	48	0.0	22	1.647573224048343	1.0	-5.6354111440345855	0.03445585822255246	-5.0944291644235795	0.01759992424791139	
Anp	8	0.286	negative	30	48	0.0	22	1.647573224048343	1.0	-5.6354111440345855	0.03445585822255246	-5.0944291644235795	0.01759992424791139	
Anp	8	0.288	negative	26	40	0.0	20	3.1251420775444516	4.0	-0.7584362661307137	0.17866086293027328	-0.7723742475948155	0.38858684570612034	
Anp	8	0.29	negative	25	38	0.0	20	3.1859367892792716	4.0	-0.8128221742564837	0.12929309732190805	-0.913517983913271	0.36248833124547586	
Anp	8	0.292	negative	24	37	0.0	19	3.1859367892792716	4.0	-0.8128221742564837	0.12929309732190805	-0.913517983913271	0.36248833124547586	
Anp	8	0.294	negative	23	36	0.0	18	3.2592082297595644	4.0	-0.8289154649734931	0.1003389863689514	-1.0191715070628333	0.34875218803670105	
Anp	8	0.296	negative	22	34	0.0	17	3.515209030005239	4.0	-0.40854146785749945	0.393664290804678	-0.3419334931322502	0.5117094143386691	
Anp	8	0.298	negative	22	33	0.0	17	1.6574482165679358	1.0	-4.9562152057763065	0.019544598267241226	-4.3655541223808	0.03427744076008151	
Anp	8	0.3	negative	22	33	0.0	17	1.6574482165679358	1.0	-4.9562152057763065	0.019544598267241226	-4.3655541223808	0.03427744076008151	
Anp	8	0.302	negative	22	33	0.0	17	1.6574482165679358	1.0	-4.9562152057763065	0.019544598267241226	-4.3655541223808	0.03427744076008151	
Anp	8	0.304	negative	22	32	0.0	17	3.385923532206516	4.0	-0.40273875419524263	0.3830767666837136	-0.35841867319513	0.5458621292052266	
Anp	8	0.306	negative	22	31	0.0	17	2.9008585934637634	3.0	-0.3322228460805291	0.652853619951591	-0.2616335215690545	0.5327845916717108	
Anp	8	0.308	negative	22	31	0.0	17	2.9008585934637634	3.0	-0.3322228460805291	0.652853619951591	-0.2616335215690545	0.5327845916717108	
Anp	8	0.31	negative	22	31	0.0	17	2.9008585934637634	3.0	-0.3322228460805291	0.652853619951591	-0.2616335215690545	0.5327845916717108	
Anp	8	0.312	negative	22	31	0.0	17	2.9008585934637634	3.0	-0.3322228460805291	0.652853619951591	-0.2616335215690545	0.5327845916717108	
Anp	8	0.314	negative	21	30	0.0	16	2.7721911183031733	3.0	-0.5621692667390701	0.4507597597222186	-0.4331870009705223	0.5022964463772497	
Anp	8	0.316	negative	21	27	0.0	16	5.254251711713378	5.0	-0.20765892559715504	0.030058240672100084	-0.4373789020695469	0.48840084831688635	
Anp	8	0.318	negative	21	27	nan	16	5.254251711713378	5.0	-0.20765892559715504	0.030058240672100084	-0.4373789020695469	0.48840084831688635	
Anp	8	0.32	negative	20	26	0.0	15	2.352726208222891	2.0	-1.6638267479598898	0.062129265710505505	-1.6222473223093319	0.20139841962826566	
Anp	8	0.322	negative	20	26	0.0	15	2.352726208222891	2.0	-1.6638267479598898	0.062129265710505505	-1.6222473223093319	0.20139841962826566	
Anp	9	0.2	positive	556	17814	1.5861994818864185	152	7.264507418142517	144.0	-3.4232743215453607	4.847079467268233e-07	-10.561354588969618	0.004665957671462844	
Anp	9	0.202	positive	555	17513	1.5927304293352451	154	7.22204525773231	142.0	-4.069929908974365	1.7268884045789868e-09	-12.138911718762692	0.0020296099461800427	
Anp	9	0.20400000000000001	positive	554	17197	1.593039731083036	154	7.329102389971874	141.0	-3.1463249883947606	1.2194808650318682e-06	-11.161352631478518	0.0039785981254693795	
Anp	9	0.20600000000000002	positive	553	16842	1.5952105976750905	158	7.238542619927976	138.0	-4.125518752650216	5.142016755091255e-10	-12.39784970750802	0.0019254207809584953	
Anp	9	0.20800000000000002	positive	552	16535	1.6147791046861293	158	7.270957964116043	136.0	-3.4523183711448757	5.682470122187466e-07	-10.91467705173155	0.0059872000648523	
Anp	9	0.21000000000000002	positive	551	16212	1.612528510717623	162	7.479826569306797	135.0	-2.317393800287823	0.0006250760264950636	-9.200797749330807	0.016144123086078356	
Anp	9	0.21200000000000002	positive	547	15897	1.6343023630121793	159	2.0161417907317905	30.0	-69.7864859336458	7.560512830803505e-20	-61.466992560728414	1.7135379821659372e-10	
Anp	9	0.21400000000000002	positive	547	15588	1.6403120416743953	161	2.002527319485781	29.0	-70.88902675274579	2.598720759743507e-20	-62.61854056929544	7.312136122909172e-11	
Anp	9	0.21600000000000003	positive	545	15317	1.6674010998380362	162	1.9910678465517666	28.0	-71.75253941448486	2.610278366821014e-20	-63.180586444586304	4.797583923683331e-11	
Anp	9	0.21800000000000003	positive	544	14989	1.6737251655089564	166	7.722955414971952	130.0	0.8085420777325143	0.1352904084912403	-8.10210801312942	0.033894815787912015	
Anp	9	0.22	positive	540	14712	1.6803681885031962	165	7.545214164896928	127.0	-3.6006531877660497	1.4632569936492675e-09	-11.383585677010174	0.002473056402897017	
Anp	9	0.222	positive	538	14429	1.6760047016124895	160	7.584359894574667	126.0	-4.262240534528767	2.9138759738456775e-14	-12.145183727859326	0.00101658328204097	
Anp	9	0.224	positive	538	14167	1.707556452410879	163	7.498124407288956	123.0	-2.581303085869776	2.476720887253153e-05	-9.373109246066532	0.00919965978745273	
Anp	9	0.226	positive	538	13900	1.6923067652171	166	7.59757577256329	122.0	-2.9648246374586456	6.795191485054215e-07	-9.43819311784317	0.007401252081644581	
Anp	9	0.228	positive	536	13662	1.7233773690097114	167	7.537613461890103	120.0	-3.0588951707035426	2.6494595463321964e-07	-10.007767313605775	0.005230994657971378	
Anp	9	0.23	positive	536	13417	1.737743670426125	165	7.285644327577659	117.0	-3.5435062862934608	1.3878006559210482e-08	-11.044609615981795	0.003189662020764797	
Anp	9	0.232	positive	534	13177	1.7458441678877588	167	7.609480938095689	117.0	-3.1201330268644347	3.133960805199918e-07	-8.65925426642789	0.01008965985136357	
Anp	9	0.234	positive	531	12946	1.7269884667066064	166	7.680610609136831	116.0	-1.6660573637193732	0.003979956634247713	-7.741720543845747	0.023960307379371482	
Anp	9	0.23600000000000002	positive	525	12703	1.76120317062255	161	7.318263280961585	112.0	-3.189576043449732	1.096604290068715e-06	-9.064696303951727	0.010824740958504423	
Anp	9	0.23800000000000002	positive	520	12471	1.7779936004400534	155	7.9339608149029734	114.0	0.5121725919987461	0.3701176314630916	-4.630428337948596	0.16229047352191683	
Anp	9	0.24000000000000002	positive	518	12247	1.7779549728141038	157	7.563447350998772	110.0	-2.3372258486032345	0.0003563818574966164	-6.948592469455567	0.03432815304212369	
Anp	9	0.24200000000000002	positive	517	12020	1.7652838503651935	158	1.9101250422831018	20.0	-76.82860952291563	1.3898790446496308e-20	-66.83709237062284	5.36520183396858e-12	
Anp	9	0.244	positive	516	11801	1.787891874254362	157	1.9201165703982546	20.0	-74.92093422534462	8.95866484673237e-20	-64.86352674796045	1.5119420787865603e-11	
Anp	9	0.246	positive	513	11581	1.81384849561129	158	1.9058104767712676	19.0	-75.97090453993803	1.7228226802895387e-19	-65.26180549437552	9.934237174024055e-12	
Anp	9	0.248	positive	511	11345	1.830862613998827	157	1.917758704388807	19.0	-73.36479081899107	3.3479438252977355e-18	-62.31760057992412	4.3743148349079825e-11	
Anp	9	0.25	positive	507	11122	1.8480649802714726	154	5.766467757702332	93.0	-5.8298702144932655	8.27685036575428e-12	-15.789532130908327	0.0006922333575151411	
Anp	9	0.252	positive	505	10925	1.8455095053139663	156	1.9338370634340833	19.0	-70.408911685078	2.6928979767048434e-17	-59.49932128792737	2.1043294538858896e-10	
Anp	9	0.254	positive	501	10734	1.861792812130219	152	1.8871716402147358	17.0	-75.34941573221897	6.967551675967028e-18	-63.47511076908165	2.2330672810079076e-11	
Anp	9	0.256	positive	499	10522	1.865320322912224	155	1.7852950756359323	13.0	-88.96696556935055	8.998280152566187e-19	-74.35397292600877	1.8816398818670186e-13	
Anp	9	0.258	positive	496	10324	1.8737874292757424	153	1.8758112341197415	16.0	-75.3508624947675	4.7328264337922e-17	-62.64880137162745	4.49475203849295e-11	
Anp	9	0.26	positive	493	10123	1.8640754245659577	161	6.4517622486462	91.0	-4.332543182747065	5.402156000119003e-10	-12.729683454584421	0.002868159640846752	
Anp	9	0.262	positive	493	9933	1.9147929117410993	162	7.731861099166055	95.0	-2.272251575522649	0.00011227667576349516	-6.374726828984838	0.04000957658682675	
Anp	9	0.264	positive	491	9727	1.911043686570733	163	7.774453740679723	94.0	-2.1806308784027153	0.00016537574729285726	-5.930425562151497	0.04960104699361893	
Anp	9	0.266	positive	490	9552	1.907835204515177	157	7.312714826138478	91.0	-2.9342447861277745	2.290926164865494e-06	-7.522534089877268	0.022635623880364306	
Anp	9	0.268	positive	490	9355	1.9275039916458794	159	7.065849150305812	88.0	-3.1877889042133667	1.4629705250150822e-06	-8.081587470760136	0.01785598469578839	
Anp	9	0.27	positive	489	9178	1.9204885049735725	166	7.735349251621511	90.0	-2.1789278530552427	7.365156381982696e-05	-6.519980029898475	0.0354720271612834	
Anp	9	0.272	positive	488	9014	1.927899361118574	167	7.774469698671955	89.0	-2.4101681933210295	3.202443953342327e-05	-5.970080697934051	0.047402112967642	
Anp	9	0.274	positive	486	8836	1.9578537069021698	169	7.729211407440729	88.0	-2.1162266797275295	0.00010585578842537202	-5.9443199468780135	0.0492943278914954	
Anp	9	0.276	positive	480	8655	1.9823233325352478	160	8.028511910115672	87.0	-1.8264704921801864	0.0008294895046029095	-5.074321918186239	0.07962623844345577	
Anp	9	0.278	positive	478	8492	1.9995711915027783	160	6.906829405788975	81.0	-3.171297168791238	3.5149545557170195e-06	-7.757991840322214	0.023019565315752513	
Anp	9	0.28	positive	478	8337	2.028979198068649	163	7.363167838647589	82.0	-2.6774952433220616	9.30729660010916e-06	-6.899706199007241	0.03208740863891898	
Anp	9	0.28200000000000003	positive	475	8160	2.034728524903011	161	7.445532384472776	81.0	-2.4488799073451513	9.075506970408085e-05	-5.7205803889026345	0.05643031128090394	
Anp	9	0.28400000000000003	positive	474	7982	2.0992389095957567	160	5.860424979362205	73.0	-4.580935150979058	2.533932228243172e-08	-11.346380908717723	0.006256625305479878	
Anp	9	0.28600000000000003	positive	472	7837	2.0211751248103718	160	6.393649710488184	75.0	-3.5181773261282383	1.1525806387237315e-06	-8.575176951075127	0.016546205225394888	
Anp	9	0.28800000000000003	positive	471	7699	2.0540884665463377	161	7.300402009753194	78.0	-2.294858613013043	0.00036436389921759414	-5.217858785134364	0.08006069581383789	
Anp	9	0.29000000000000004	positive	468	7539	2.076625286072534	157	1.706325795102778	8.0	-91.62049538962376	1.4694858351201123e-16	-75.7120998792544	6.136944102379323e-14	
Anp	9	0.29200000000000004	positive	465	7387	2.0959545551415575	157	5.236336123297772	66.0	-5.620806268477188	2.2603021713536944e-09	-13.033190990818262	0.00282542191100327	
Anp	9	0.29400000000000004	positive	463	7242	2.1189441311453874	152	4.853850956216783	61.0	-6.809279736492599	3.147586636695664e-09	-13.45156279283432	0.0020792223373415617	
Anp	9	0.29600000000000004	positive	462	7108	2.11991159589019	154	5.411070621516462	65.0	-5.058794922411539	2.22353659187031e-08	-11.5100555004729	0.0050502203275127125	
Anp	9	0.29800000000000004	positive	459	6964	2.140332172320226	155	5.578676235595455	65.0	-4.51334914203308	4.439354918656728e-07	-9.882949069274773	0.011490566951925518	
Anp	9	0.30000000000000004	positive	458	6835	2.1482161160716613	155	4.887360292688491	59.0	-6.508314363044192	2.6343024871058952e-09	-13.362768352125304	0.0023380713098284348	
Anp	9	0.30200000000000005	positive	456	6698	2.1995816800656356	157	5.281030066904237	61.0	-5.29570682558011	2.1761846294445488e-08	-11.50709876563872	0.004497209782233644	
Anp	9	0.30400000000000005	positive	455	6576	2.2328901040287388	160	5.431094530662998	61.0	-4.93117238034962	3.452823880529532e-08	-10.96725278764877	0.005479078398550943	
Anp	9	0.306	positive	453	6459	2.1957898213966494	160	8.373558086954985	73.0	-0.532411505703914	0.25277358723423826	-2.386004580672832	0.3059055503366793	
Anp	9	0.308	positive	453	6337	2.188307904580686	163	5.294531084865285	58.0	-5.030646208841283	5.813630238092364e-07	-9.755394702512472	0.009391434698772344	
Anp	9	0.31	positive	453	6218	2.218704772103023	165	8.304028620475268	72.0	-1.12049688730853	0.004795297587303178	-3.7017061573951047	0.1392724645847798	
Anp	9	0.312	positive	451	6092	2.251424366069408	167	5.264753829665305	56.0	-4.914646294231662	3.0215178745211066e-06	-8.866915549049722	0.013657699544998621	
Anp	9	0.314	positive	445	5963	2.2242779655958578	161	5.072354468979773	54.0	-5.558612253215117	1.2233010046721382e-07	-10.476305909265053	0.0048665698137342174	
Anp	9	0.316	positive	445	5845	2.2983763596567113	164	5.04241641580543	53.0	-5.504835134691878	2.592801930555396e-07	-10.086140234978537	0.006046743815497489	
Anp	9	0.318	positive	444	5732	2.2945167265269237	164	5.004931842734752	52.0	-5.5827236366961435	2.955684897683173e-07	-10.198315761997426	0.006424791149255976	
Anp	9	0.32	positive	440	5615	2.3453954122124854	164	4.908582474044485	51.0	-5.730886792526879	1.8160238914829204e-07	-10.508355546706671	0.005393792501899687	
Anp	9	0.322	positive	437	5496	2.2940795046140523	165	8.811150574931574	66.0	1.944794156199034	1.5336050485526923e-05	1.0367209597274405	0.5392534697917122	
Anp	9	0.324	positive	434	5389	2.3998399077035883	163	4.846337523038846	49.0	-6.031597402663188	3.2222065126341575e-08	-11.334799572067112	0.00303590207261839	
Anp	9	0.326	positive	431	5284	2.312902930104346	160	4.778764437377346	48.0	-6.498843066037785	1.28228710491978e-09	-13.159878867071331	0.001474461440962662	
Anp	9	0.328	positive	427	5171	2.3871070564059176	154	8.972945289392216	63.0	2.3622565999584415	7.925016707525185e-09	1.0542650325100085	0.5761259716936489	
Anp	9	0.33	positive	427	5088	2.341879826193454	158	8.3369409984249	61.0	-1.4496508298775868	0.0015410527927932289	-3.334088458933614	0.14567000732467766	
Anp	9	0.332	positive	425	4984	2.3834982887378393	158	1.704897036827872	6.0	-79.78960933857202	6.734239287493914e-14	-64.97741718818611	4.070963440995994e-12	
Anp	9	0.334	positive	424	4882	2.3928720433016935	161	4.625533585284684	45.0	-6.566311995028109	7.648224247218328e-10	-13.303720080405023	0.0011888938257486913	
Anp	9	0.336	positive	420	4780	2.3620803456844834	163	4.612154934842735	44.0	-6.4337479482416375	9.546938723706174e-09	-12.282487864410125	0.002393250996066452	
Anp	9	0.338	positive	420	4677	2.45963759463664	165	4.764149717744258	44.0	-5.765306237398522	1.8233200530275984e-07	-10.495327675294774	0.005140594273112563	
Anp	9	0.34	positive	417	4564	2.460929960500632	159	5.019281516966078	44.0	-4.823493312317185	1.2292354934585299e-05	-7.875720026083842	0.01619816228929198	
Anp	9	0.342	positive	417	4470	2.5141339431093237	158	4.641233231979939	42.0	-6.127128518009097	2.5125577527214565e-08	-11.413995263506585	0.0025906510359923014	
Anp	9	0.34400000000000003	positive	417	4363	2.5051894002023625	163	4.94970008956453	42.0	-4.685622845161765	8.074626344683062e-05	-6.981992034017313	0.029023616928550877	
Anp	9	0.346	positive	415	4262	2.5571916573823676	163	4.826144357065688	41.0	-4.981541625224433	2.1203556694259192e-05	-7.8623295435150675	0.020159315082619495	
Anp	9	0.348	positive	414	4165	2.473871416480954	164	4.693287801896448	40.0	-5.376147645284744	3.521166270214529e-06	-8.935554331705617	0.012003690777607556	
Anp	9	0.35	positive	412	4079	2.583087047045677	165	3.981932539057125	34.0	-8.495169785672502	6.832775967962852e-08	-12.261368023851546	0.0020655709695465343	
Anp	9	0.352	positive	409	4006	2.5727976945139526	164	4.013350802161597	34.0	-8.108152221853473	1.3202963066384546e-07	-11.724388738515167	0.002715741816645456	
Anp	9	0.354	positive	407	3934	2.57664706181158	164	4.233982043782557	35.0	-6.835594171425526	2.097217948125563e-06	-9.772853502808267	0.007201199546755474	
Anp	9	0.356	positive	405	3846	2.5868259106793423	165	4.0818206336725	33.0	-7.445986659616231	1.977933834359123e-06	-9.879743713085034	0.005255943042340818	
Anp	9	0.358	positive	403	3749	2.6320079433760735	165	3.830105866243735	31.0	-9.217724789045143	8.156553410521095e-09	-13.206776551939424	0.0007895398542554373	
Anp	9	0.36	positive	400	3667	2.7014917502168587	161	3.877999664441378	31.0	-8.69402092436896	1.5161541350134035e-08	-12.52783139649419	0.0008593650225692894	
Anp	9	0.362	positive	399	3610	2.665118597225452	159	3.9726856976282745	31.0	-7.8310808722706575	4.1943242756275806e-07	-10.60027668902142	0.0025931775376987955	
Anp	9	0.364	positive	398	3535	2.6174130757549823	160	4.290121548513929	32.0	-5.84305606318988	0.0001174340466128205	-7.0158112097468335	0.020412330487982515	
Anp	9	0.366	positive	397	3464	2.7867028083524645	164	4.480864060732313	33.0	-4.931070495638114	0.0004107102266617628	-5.9925598739163055	0.035814251634237286	
Anp	9	0.368	positive	396	3397	2.8210571459739575	165	4.377857936194155	32.0	-5.434392996169103	0.0001213955639143654	-6.839436955514191	0.023633600184202002	
Anp	9	0.37	positive	394	3345	2.6773820250472773	164	4.126313838333738	30.0	-6.471186610481995	2.8190779970303245e-05	-7.994045350790235	0.01241219068063688	
Anp	9	0.372	positive	392	3281	2.812125645683483	164	4.3066350570273135	31.0	-5.701174746216925	8.574558952278428e-05	-7.342881673859531	0.023818172173860886	
Anp	9	0.374	positive	391	3215	2.7768841771419823	168	4.007934411144143	29.0	-7.550155733195136	1.660255518967491e-07	-11.020826964800623	0.0026703164074002635	
Anp	9	0.376	positive	390	3152	2.7128816301147	167	4.290880330597366	30.0	-5.891718659513346	1.2499252767987229e-05	-8.089938342951516	0.011173857387381884	
Anp	9	0.378	positive	386	3075	2.663287698965738	165	4.356206348034039	30.0	-5.369295963333826	5.306737685039858e-05	-7.169292667361325	0.01909895721908777	
Anp	9	0.38	positive	381	3006	2.715072009900391	165	4.458580092084481	30.0	-4.84535515379193	0.0002724447930997939	-6.211624702174698	0.036472550885863445	
Anp	9	0.382	positive	380	2947	2.884377444299454	167	3.9668444563882646	27.0	-7.113774290801475	1.2500400532127842e-06	-9.664307763955577	0.004164677022447757	
Anp	9	0.384	positive	380	2876	2.9552988178718245	168	4.214792589046773	28.0	-5.350031361909673	0.00021049725088476273	-6.566066909973392	0.02987901283521386	
Anp	9	0.386	positive	377	2806	2.788071739752261	167	3.9633637072427104	26.0	-6.260674639855049	6.408263648258165e-05	-7.487023943493312	0.015444332571138678	
Anp	9	0.388	positive	376	2754	2.9096050082575005	167	3.832913291972323	25.0	-7.138549370839676	5.1602039044037754e-06	-9.058770335200588	0.005999224020854883	
Anp	9	0.39	positive	376	2704	2.84718382897869	168	3.758129258410302	24.0	-7.736467771993598	2.8434144394661774e-06	-9.719958583894758	0.004848552951589527	
Anp	9	0.392	positive	372	2656	2.879324464328884	168	3.842175541469038	24.0	-7.005560869108092	2.97773206155427e-05	-8.28581055461073	0.01101069239590012	
Anp	9	0.394	positive	371	2598	2.8887548441933877	168	3.535880945565982	22.0	-9.085651705051625	1.1547845471294363e-06	-11.098492855527027	0.003410368449169697	
Anp	9	0.396	positive	370	2557	2.929708174144989	173	3.580185754492871	22.0	-8.528043284530355	3.980788191133343e-06	-10.182539986235835	0.005285869778892652	
Anp	9	0.398	positive	369	2491	2.8851155110101327	174	9.184245159186055	40.0	-0.6513692303533258	0.020282954443221222	-1.7755843218038514	0.2575594477938682	
Anp	9	0.4	positive	368	2429	2.9457857523571542	173	3.7241730413670022	22.0	-7.08996492892838	0.00011846799690210606	-7.8419157894140925	0.01879533113001365	
Anp	9	0.402	positive	367	2386	2.9714520237771604	167	9.427517392032877	39.0	-0.3039190498376265	0.3201704165197288	-0.7989041162178288	0.49500136451632193	
Anp	9	0.404	positive	366	2335	2.9378839442106455	168	8.9393570699775	38.0	-0.63124388144655	0.05984412818741467	-1.2607656397356175	0.35967667440065565	
Anp	9	0.406	positive	362	2283	2.874050191050339	167	3.6576066790753776	21.0	-7.478612009035882	1.955825221219855e-05	-8.928591600079507	0.010400323144160327	
Anp	9	0.40800000000000003	positive	360	2222	3.022754144327551	168	7.556779374221951	35.0	-0.8503622572679936	0.042520053825520605	-1.5762085052311425	0.2959000964895908	
Anp	9	0.41000000000000003	positive	359	2179	3.0003372544101525	168	7.330718348071568	34.0	-1.0685333629667388	0.008582373299567705	-2.2757362309349394	0.17864950443744154	
Anp	9	0.41200000000000003	positive	355	2136	2.9918936836983736	165	3.538415420824448	19.0	-7.918890678805415	2.5652682813687476e-05	-8.849578592553176	0.00819145638079636	
Anp	9	0.41400000000000003	positive	351	2091	3.024035250322107	166	3.418765690578949	18.0	-8.80503661799452	7.228284315990739e-06	-9.87613230931972	0.004680551123535924	
Anp	9	0.41600000000000004	positive	349	2040	3.1079720910660766	165	8.75727237776601	35.0	-0.5544637082415145	0.07509793656601761	-1.0973117635339378	0.3606869564688471	
Anp	9	0.41800000000000004	positive	348	1997	2.925551125861649	166	3.644644908265589	19.0	-6.844405762158436	8.079646839279076e-05	-7.7400092506638085	0.015470767493933222	
Anp	9	0.42000000000000004	positive	347	1955	3.2131939869923336	168	3.5280787856980846	18.0	-7.539875894280839	3.5922129925520794e-05	-8.440777276557851	0.009832342117118075	
Anp	9	0.42200000000000004	positive	345	1910	3.398837478048173	168	3.214530376051781	16.0	-10.417965769866957	2.027321182408151e-07	-12.310796027080574	0.0011720672834644014	
Anp	9	0.42400000000000004	positive	344	1864	3.103891287556045	169	3.473926355208416	17.0	-7.218638256922397	0.00024450166508272636	-7.4003536942928125	0.018427706204425534	
Anp	9	0.42600000000000005	positive	343	1823	3.186314103335814	169	3.3245777140338357	16.0	-8.484780460577046	2.0963068376448488e-05	-9.143738373815875	0.006089964124146002	
Anp	9	0.42800000000000005	positive	341	1785	3.0701636314219525	169	3.173807781962276	15.0	-9.923352277794361	1.6097783190736693e-06	-11.073871865515454	0.0020101643858390817	
Anp	9	0.43000000000000005	positive	338	1745	3.317356538319352	167	3.251114292238267	15.0	-8.245099803470403	0.00011437500366853767	-8.268069361409676	0.009551776075718716	
Anp	9	0.43200000000000005	positive	335	1711	3.2599460278759342	166	3.249104425365267	15.0	-8.154508180128708	7.639294608270698e-05	-8.376282661279843	0.008478175335432214	
Anp	9	0.43400000000000005	positive	333	1677	3.152551388263704	162	3.2615953284185704	15.0	-7.988679310359561	0.0001011751470691489	-8.203212556223562	0.010996833138528462	
Anp	9	0.43600000000000005	positive	331	1636	3.4269350913029437	167	3.3490493393814305	16.0	-7.4567190644897	1.820063048761748e-05	-8.717608942224981	0.008348453128740354	
Anp	9	0.43800000000000006	positive	328	1596	3.1320237962462594	166	3.5417699351936203	17.0	-6.314859785557552	3.0525569146098506e-05	-7.8749950514356	0.01250740327065054	
Anp	9	0.44	positive	319	1559	3.1285790528834645	159	8.770304929796424	31.0	-0.5284247232445922	0.012783659774246276	-1.5779620638806728	0.23731783714362487	
Anp	9	0.442	positive	317	1531	3.4301140102858985	157	3.4348691858097977	16.0	-6.727907525676277	2.9384871894182112e-05	-8.150280258502974	0.01151430419841633	
Anp	9	0.444	positive	315	1494	3.109276357570244	158	2.7519135461532027	11.0	-13.784166228101988	8.496842230081649e-08	-14.707010695569139	0.00032048701116492803	
Anp	9	0.446	positive	315	1464	3.650902027397535	159	2.6845377985718057	10.0	-14.267838008109564	1.4874672661345872e-06	-13.946723365325653	0.0006647613038656203	
Anp	9	0.448	positive	313	1430	3.397122656486163	159	2.8571803857768874	11.0	-10.88641320281413	3.058660990292313e-05	-10.474446550142257	0.0029372912204499017	
Anp	9	0.45	positive	310	1392	3.5543772971696765	158	2.921435833780767	11.0	-9.390637962202913	0.0003662132301200283	-8.476466093820916	0.008115001652558532	
Anp	9	0.452	positive	306	1366	3.362423714794337	155	2.9557251601963803	11.0	-8.878005287290748	0.0007687841670719074	-7.893384091128244	0.012005456432166776	
Anp	9	0.454	positive	304	1325	3.597773236304096	157	2.8019174063237386	10.0	-10.833436969026824	8.235528988543069e-05	-10.05528931336817	0.0032407737498878213	
Anp	9	0.456	positive	302	1298	3.3144726390153996	156	8.055376377909564	26.0	-0.45201820302863016	0.16440591571558782	-0.6511150913378319	0.4418265175366344	
Anp	9	0.458	positive	298	1267	3.4873401640843262	154	2.6910751051569464	9.0	-12.728425486383234	1.6312592579751015e-05	-11.975878004398492	0.001334718311178269	
Anp	9	0.46	positive	295	1239	3.425247947967029	154	2.7183166975480777	9.0	-11.494407076490663	0.00012655495549128702	-10.373260003912074	0.0035489551165540927	
Anp	9	0.462	positive	293	1206	3.361496598378018	152	2.557413542496584	8.0	-15.116796957730937	2.467874900182731e-06	-14.406390563526706	0.0004947442349477102	
Anp	9	0.464	positive	290	1174	3.675344788848648	150	2.585435886525923	8.0	-14.446905924854878	5.15778019116627e-06	-13.720135250355657	0.0007643065296745547	
Anp	9	0.466	positive	286	1146	3.6818179636682737	148	2.6030726924442775	8.0	-14.17463407465872	4.0294980978213055e-06	-13.644420975550329	0.0007713480177109189	
Anp	9	0.468	positive	280	1114	3.8850456827328013	143	5.784899250027764	20.0	-1.0140857972718307	0.09808664564327256	-1.209309544387657	0.3310500372730524	
Anp	9	0.47000000000000003	positive	275	1089	3.547783253565379	142	4.084705047339864	15.0	-3.0974432757153565	0.007762470676644178	-3.4148108573617026	0.09453886730407515	
Anp	9	0.47200000000000003	positive	274	1071	3.4657761246632237	142	4.078258686546624	15.0	-3.084907288537877	0.00684258143262598	-3.4987866530492817	0.09523365478728694	
Anp	9	0.47400000000000003	positive	272	1047	3.5607564378393546	141	6.23585573116899	21.0	-0.7228204810775645	0.11207701061005593	-0.9557972351178021	0.3613611818830982	
Anp	9	0.47600000000000003	positive	271	1022	3.7734662185329597	139	6.3083818715991224	22.0	-0.7395647416779554	0.026632443985533782	-1.5136845933311838	0.24093010344249155	
Anp	9	0.47800000000000004	positive	267	1002	3.5667954921635556	136	2.5794987279052446	7.0	-11.336148219426216	0.000642929021874413	-9.916051243115358	0.003825064366001967	
Anp	9	0.48000000000000004	positive	265	968	3.923267168465931	137	6.316327385048668	21.0	-0.5833611701987047	0.12391288462286558	-0.8352900163912396	0.3838987956786126	
