treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
AMn	9	0.506	positive	207	460	1.2391409017294448	140	1.9045062448464356	2.0	17.990690399671866	0.022301924792364078	-2.562483097584305	0.06387476269383172	
AMn	9	0.508	positive	207	449	1.3691509011793754	141	1.9078656067156827	2.0	17.81224930128242	0.020956315622132966	-2.3107576262312026	0.07187249358795762	
AMn	9	0.51	positive	198	431	1.1249587035370858	135	1.885892081870553	2.0	13.01630950425735	0.07267622637330481	-3.0837928611377095	0.050461167789549406	
AMn	9	0.512	positive	195	421	1.6019897522174686	134	1.8804168399321637	2.0	11.572285402484322	0.10600904908899941	-3.2222349507795913	0.049201790780092146	
AMn	9	0.514	positive	191	407	1.5292253223669885	127	1.8958843322424381	2.0	12.18790103280348	0.0919082783790603	-2.8733194387864196	0.06021326580575893	
AMn	9	0.516	positive	188	397	1.1903016497748555	126	1.893036519128688	2.0	10.402612622712605	0.1463432571286547	-3.173180652843623	0.05474312115706278	
AMn	9	0.518	positive	185	386	1.2684723951847239	125	1.8812360033519746	2.0	8.159441193136765	0.2383850135692236	-3.57226007346748	0.04745786715823324	
AMn	9	0.52	positive	183	374	1.189328204567608	123	1.8764550891625063	2.0	7.167796616007539	0.28647565130441244	-3.5852014552446807	0.0494676842971162	
AMn	9	0.522	positive	181	359	1.4541663623986383	120	1.8830660575349834	2.0	6.670908056689882	0.3118315361905508	-3.384458816792172	0.05697879102929458	
AMn	9	0.524	positive	178	349	1.5774746662762584	120	1.8912901843800716	2.0	7.3702953668579365	0.25216157150579044	-2.973797636901776	0.06698015460367784	
AMn	9	0.526	positive	173	339	1.070660855614757	116	1.8805047527182293	2.0	5.433270745639691	0.37751061854669443	-3.3344369680545176	0.05717113055542186	
AMn	9	0.528	positive	168	332	1.5749784813855165	113	1.8899803225282432	2.0	5.730330046681168	0.35477437689081515	-3.1525725902132353	0.06369150764949728	
AMn	9	0.53	positive	167	325	1.110003046368773	115	1.6933043026064318	1.0	37.20241241739457	0.0015533034818286475	-5.755914021794289	0.00010508762659046494	
AMn	9	0.532	positive	166	318	1.1434152095839778	115	1.6971624086133028	1.0	36.34100127918175	0.0022246796081133676	-5.75913247840182	0.00012301234703701675	
AMn	9	0.534	positive	164	309	1.2954403953115272	112	1.6981314103045262	1.0	33.33620999678373	0.003528614806085601	-5.933705394126617	8.631077657106359e-05	
AMn	9	0.536	positive	160	299	1.1562530570621419	110	1.9102883614269444	2.0	3.7553079390216366	0.523508602758159	-3.3131697771495165	0.06604834221911943	
AMn	9	0.538	positive	159	290	1.2952268077313096	109	1.7061840602096243	1.0	31.0083797413486	0.006221904507670665	-5.835348536438317	0.0001442616385270793	
AMn	9	0.54	positive	156	280	1.2562399562142175	106	1.9361865958874795	2.0	4.609474500310634	0.4340723750141825	-2.63418444632086	0.09657274145005246	
AMn	9	0.542	positive	154	273	1.4529637122616441	105	1.7138602075163694	1.0	29.176781307231565	0.007937981409658876	-5.580665428142685	0.0001388340394733289	
AMn	9	0.544	positive	154	266	1.067789471960187	105	1.722565525873781	1.0	29.237738806046423	0.006628037808983066	-5.4231850629934195	0.0001646842107654546	
AMn	9	0.546	positive	141	248	1.3541165903733114	100	1.718089776598763	1.0	27.54486033246473	0.005760782054415956	-4.82175530493126	0.0001603751835258769	
AMn	9	0.548	positive	136	239	1.1378474633667575	96	3.034157095306553	8.0	0.3885703437005166	0.7373267044838436	-0.1691546487644211	0.6371048677878187	
AMn	9	0.55	positive	136	233	1.5329728867073267	97	1.7219140506024906	1.0	24.19630122674771	0.01140369456216554	-4.935078087593331	0.00024972018529678935	
AMn	9	0.552	positive	132	224	0.9879110725037578	94	1.7179986645485723	1.0	20.1611534306163	0.030441893858994935	-5.367040291956226	0.000287769142800435	
AMn	9	0.554	positive	131	214	1.3099209645173968	95	1.7416095710502797	1.0	24.837074583501956	0.006763508568021941	-4.37909323044622	0.0005897399630342156	
AMn	9	0.556	positive	130	207	1.2235948540552135	95	1.7496313742293872	1.0	24.181135857281944	0.0073000783070501785	-4.360657983570814	0.0008755356642942773	
AMn	9	0.558	positive	124	197	1.0536467751657623	86	1.7469519328084622	1.0	21.61373196298935	0.013106858603517742	-4.31099872831534	0.0007959574050713504	
AMn	9	0.56	positive	121	191	0.9176524433178426	84	1.7537434997901518	1.0	22.900524643912057	0.008501683635050442	-3.978957456791144	0.0017739769734893421	
AMn	9	0.562	positive	117	181	1.572227730650117	80	1.755038699405377	1.0	19.803331022776955	0.0220456431431132	-4.119776329175949	0.0013820218476059023	
AMn	9	0.5640000000000001	positive	117	179	0.9633657255829036	76	1.7602434389556483	1.0	20.237994410873284	0.02096080009446912	-4.056452175854707	0.0017887784341123207	
AMn	9	0.5660000000000001	positive	116	176	1.013440625287109	75	1.7596604685834456	1.0	18.673642172633087	0.02700001333707191	-4.155115436892714	0.0012528375629154353	
AMn	9	0.5680000000000001	positive	114	170	1.3217989136627797	74	1.764033016391787	1.0	17.584927469850925	0.036429142338373306	-4.155338681506076	0.001373850069471419	
AMn	9	0.5700000000000001	positive	111	165	0.8845141215892772	76	1.7625414774891452	1.0	16.151546259697636	0.05057396099397172	-4.184344073787486	0.001247770876319667	
AMn	9	0.5720000000000001	positive	108	160	1.2448175474062013	74	1.7586828979359908	1.0	13.905126189212808	0.08681891296124412	-4.381645619623936	0.001181100433926996	
AMn	9	0.5740000000000001	positive	107	156	2.148780012557102	73	1.7660588376353132	1.0	14.259777533877447	0.07868031023566328	-4.1941302097479	0.0012724674683545947	
AMn	9	0.5760000000000001	positive	107	152	1.2455243637126157	73	1.7726958523419105	1.0	13.13483038911427	0.09598447379394161	-4.310859622405896	0.0012697250926922124	
AMn	9	0.5780000000000001	positive	107	149	1.4809371588959925	73	1.7809155249791184	1.0	13.296535441204423	0.09243974130160293	-4.243891234352712	0.0015689559494325201	
AMn	9	0.5800000000000001	positive	107	148	1.3089577660761194	70	1.7828379143896327	1.0	13.051347176557961	0.10259809754893985	-4.294883277928046	0.001734673294980054	
AMn	9	0.5820000000000001	positive	104	144	0.9346634721304252	68	1.7797820271229603	1.0	11.816910471862684	0.138208815385261	-4.3897501965327175	0.0022668816692077687	
AMn	9	0.5840000000000001	positive	102	140	1.3404775333709347	67	1.782652242151491	1.0	11.404441476936347	0.14838265041380966	-4.349664269463084	0.0028793017709761192	
AMn	9	0.5860000000000001	positive	99	135	1.1378426053571693	65	2.663233627475839	4.0	1.16696983576534	0.4255234076975164	-0.1696471925170917	0.5871882913478881	
AMn	9	0.5880000000000001	positive	92	127	1.437959806723364	61	2.748171834983519	4.0	1.6381390805327087	0.2636352358356647	-0.06867117290451485	0.6694167495719281	
AMn	9	0.5900000000000001	positive	89	121	0.7747844827586208	60	2.8856731204709716	4.0	2.3161495320281067	0.12670018862883337	-0.019497985100614512	0.8815248150337124	
AMn	9	0.5920000000000001	positive	87	117	1.1982140085718038	59	2.799922676668851	4.0	1.4738221646955583	0.2792053495911332	-0.048844278158067134	0.6891772120886698	
AMn	9	0.5940000000000001	positive	84	113	1.2554232424677187	56	2.848881834927049	4.0	1.1685483399000245	0.37183758812273005	-0.07321031563651781	0.6691230004163875	
AMn	9	0.5960000000000001	positive	81	110	1.2349267468069123	54	2.8212311792265203	4.0	0.9246023977973288	0.462806307338966	-0.10267393979996942	0.6416096287839586	
AMn	9	0.5980000000000001	positive	79	106	0.8949057518979344	52	2.8003520677767213	4.0	0.5327416152399866	0.6449575278558444	-0.16659137857120543	0.5803582336557077	
AMn	9	0.6000000000000001	positive	77	102	2.936478155990351	51	2.186412172501675	2.0	0.1733320716799276	0.9505002709734011	-1.4637700168110475	0.21093828759499067	
AMn	9	0.6020000000000001	positive	74	97	1.5705024078200245	50	2.1454583044444684	2.0	-1.1409030571730314	0.6531257352645315	-1.924753024129727	0.16776913741492794	
AMn	9	0.6040000000000001	positive	74	96	0.8042885829030407	50	2.1674414143297405	2.0	-0.5562857182752823	0.8244245195047399	-1.6267901607825825	0.18199203098176642	
AMn	9	0.6060000000000001	positive	74	95	1.0575723199092457	50	2.176632835003036	2.0	-0.7414505258128337	0.7677895055529731	-1.7127745824462934	0.17984742106773477	
AMn	9	0.6080000000000001	positive	74	93	2.1455108359133126	50	2.1826266176467986	2.0	-0.6373598235201867	0.7969735332508265	-1.584553242650335	0.19252360345532493	
AMn	9	0.6100000000000001	positive	72	90	3.4471421157980573	49	2.1824235477819656	2.0	-0.885816534137271	0.7084269410345838	-1.5735050679102107	0.18979616664086507	
AMn	9	0.6120000000000001	positive	72	85	0.6200612690087492	50	2.2010233764675533	2.0	-1.1976038891447383	0.5829650835874987	-1.7090954764613624	0.18764846998572227	
AMn	9	0.6140000000000001	positive	68	80	5.327737167643988	48	2.2151952393333834	2.0	-1.592362025639487	0.40760274099214555	-1.9278687317119099	0.15732272441730466	
AMn	9	0.6160000000000001	positive	67	79	2.722479913857367	47	2.2199049049229793	2.0	-1.770626539345812	0.3543655120755377	-2.0257245803179025	0.15107770162669495	
AMn	9	0.618	positive	57	67	1.0181205631091326	40	2.7054793609734267	3.0	-0.11360278819697567	0.9060757484792755	-0.3747132490070946	0.38812130559100066	
AMn	9	0.62	positive	43	52	1.8499286224125626	32	1.8135801426905283	1.0	1.986715425421234	0.5001153219531809	-1.992111255934971	0.006014302406580286	
AMn	9	0.622	positive	41	50	0.9444772012578616	30	1.800103410173204	1.0	0.6723143858571325	0.8093767191489645	-2.1537798531177006	0.00231339682238228	
AMn	9	0.624	positive	41	50	1.0793042452830188	30	1.800103410173204	1.0	0.6723143858571325	0.8093767191489645	-2.1537798531177006	0.00231339682238228	
AMn	9	0.626	positive	40	48	0.7893401015228426	30	1.8016786671293037	1.0	0.015464050943548635	0.9952646690477244	-2.263057601001987	0.002242368875995431	
AMn	9	0.628	positive	40	47	0.75	29	1.8110310136967722	1.0	0.05129908237552794	0.9844519165103048	-2.2960587263660837	0.004900494963556567	
AMn	9	0.63	positive	39	46	1.184853014449427	28	1.8087707821843546	1.0	-0.020867847373589044	0.9935419504862463	-2.297733565931665	0.0068122254932474965	
AMn	9	0.632	positive	20	22	0.2959770114942529	16	1.8365424941708814	1.0	-0.21773269592813316	0.885363100849066	-1.136313396437608	0.018040697383931357	
AMn	9	0.634	positive	20	21	0.0	16	1.8698814005917899	1.0	0.3920444768645255	0.795598752960766	-0.977272399868089	0.0641633922686005	
AMn	9	0.10277777777777779	negative	736	18777	0.044174100141607345	311	2.88294476897804	47.0	-15.20249906895328	0.0038983741844602986	-13.72183560728484	0.0004288937555698531	
AMn	9	0.10555555555555556	negative	727	17990	0.040834189617367934	307	2.8793122211238273	46.0	-15.000728292603867	0.0036106928018479634	-13.554044218355632	0.0004533611928579686	
AMn	9	0.10833333333333334	negative	723	17296	0.03854388681469623	306	2.9107011837549974	46.0	-13.622961220738965	0.006017029614972511	-12.285857832620938	0.0008188265451514388	
AMn	9	0.11111111111111112	negative	720	16596	0.03697231875109601	305	2.8987724829677552	44.0	-12.3319934965845	0.014932197066986948	-11.433704034560044	0.0013135190457924987	
AMn	9	0.1138888888888889	negative	713	15912	0.03445062978485194	295	2.872093199192759	42.0	-12.366296800098883	0.015212024892386232	-11.668410838363185	0.0010341288673754664	
AMn	9	0.11666666666666667	negative	711	15243	0.031191218333095978	298	2.8881948741864254	41.0	-10.65901719976742	0.03731265132946253	-10.295647574573668	0.002188742646585783	
AMn	9	0.11944444444444445	negative	708	14626	0.02924463495244274	301	2.8308751668851686	38.0	-11.334588466772296	0.03222529781737313	-11.331961146715793	0.001096593312489125	
AMn	9	0.12222222222222223	negative	704	14019	0.027845439773649054	303	2.8354559088498803	36.0	-7.413432421151798	0.18744058014575504	-8.971062079266588	0.00425382655814848	
AMn	9	0.125	negative	701	13458	0.024929603406737597	306	2.829076529900572	36.0	-8.772417772994892	0.0981710324962424	-9.401646663039527	0.003153041948594837	
AMn	9	0.1277777777777778	negative	696	12931	0.023766805709957442	307	2.827055880296567	35.0	-8.379093101316828	0.11280598159158146	-9.105177595366161	0.0036102814040705994	
AMn	9	0.13055555555555556	negative	692	12457	0.02300172934084136	302	2.789336139954739	33.0	-8.398006483808201	0.12320478035788952	-9.480013850125623	0.0028807701827703786	
AMn	9	0.13333333333333333	negative	687	11976	0.021656311249495068	284	2.8389247302409286	33.0	-5.3846669779718095	0.3186105611199831	-7.2904570250381875	0.009861472740084925	
AMn	9	0.13611111111111113	negative	681	11499	0.019621936232081725	282	2.832665582898878	33.0	-6.466444318299033	0.20889053793567391	-7.478951265802836	0.008765705758774266	
AMn	9	0.1388888888888889	negative	676	11065	0.018287208577595963	282	2.791909965555705	30.0	-4.979056995834103	0.36586371939385354	-7.5960037873899315	0.007064250937727144	
AMn	9	0.14166666666666666	negative	673	10658	0.015766405917499695	273	2.7573451519718404	28.0	-4.515523676041054	0.428967719940489	-7.944871303547157	0.0053520110104085415	
AMn	9	0.14444444444444446	negative	671	10287	0.014607449266921034	261	2.7583644430954832	27.0	-2.6646383098147632	0.6472312259567783	-7.135305542164381	0.008387104965240892	
AMn	9	0.14722222222222223	negative	668	9861	0.01389830824904245	258	2.778597664773483	26.0	1.0370173144111297	0.861962438501956	-5.593440059647577	0.01888561818280275	
AMn	9	0.15000000000000002	negative	661	9487	0.01190896360406985	254	2.7532467772214853	25.0	-0.13549108759762252	0.9819048733962938	-6.155323410932241	0.013877359985024078	
AMn	9	0.1527777777777778	negative	658	9133	0.011484993906273413	255	2.727599140730785	24.0	-0.3126747351572501	0.9582367772316461	-6.4157418299606075	0.011497836965986824	
AMn	9	0.15555555555555556	negative	653	8760	0.010762743464679057	252	2.7312269285913877	23.0	2.719604114030303	0.6582420966926883	-5.295933028202168	0.021648437858104087	
AMn	9	0.15833333333333333	negative	650	8454	0.009816214835113229	253	2.700472380245569	22.0	2.1441218673900773	0.7307613611338992	-5.795408654634913	0.016527177071604414	
AMn	9	0.16111111111111112	negative	646	8126	0.008544342172197213	250	2.687975610719968	21.0	3.3341436605739982	0.6003877304740102	-5.5827934961078505	0.018584497637413766	
AMn	9	0.16388888888888892	negative	641	7815	0.007918636421872757	250	2.70463506297441	21.0	4.2128756951274715	0.501096402285203	-4.688055193533742	0.03275803794110504	
AMn	9	0.16666666666666669	negative	635	7527	0.007934849246310067	229	2.662967410901054	20.0	2.8440136083665903	0.6498677172987453	-5.531052752234742	0.01975287213314486	
AMn	9	0.16944444444444445	negative	628	7231	0.006888118790474508	225	2.6303354162724837	19.0	1.8241102533369622	0.7712834686535737	-6.236307871188286	0.012784790344692548	
AMn	9	0.17222222222222222	negative	621	6969	0.006743778122052186	224	2.6329260611112204	19.0	0.9109542443791998	0.8810306593395034	-6.05548494855613	0.015234099539770445	
AMn	9	0.175	negative	618	6715	0.005540247458322734	233	2.6376388260959667	18.0	4.34828621325158	0.49457487175854675	-5.089237793257101	0.025648888579036185	
AMn	9	0.17777777777777778	negative	615	6451	0.004534290701320866	235	2.597539525768352	17.0	3.117590574262045	0.6298833814585238	-5.925144286786128	0.01651030288173145	
AMn	9	0.18055555555555558	negative	611	6215	0.0036566988853185592	238	2.6371539822226775	17.0	5.747606715010293	0.3748684622508409	-4.375438994246149	0.04188337955462747	
AMn	9	0.18333333333333335	negative	604	5985	0.003522947602213076	231	2.6002679463707863	17.0	0.6355787711692358	0.9162787187050916	-5.82160640414539	0.019220857426734305	
AMn	9	0.18611111111111112	negative	598	5776	0.0035897289407889363	227	2.582730469752951	16.0	1.7413553201584486	0.7795159273371821	-5.8355884088048535	0.017851736056132914	
AMn	9	0.18888888888888888	negative	595	5579	0.0028915729892858163	223	2.605491545876156	16.0	2.944502956882398	0.6324235199448849	-4.8936178102241	0.03142576172579878	
AMn	9	0.19166666666666668	negative	590	5372	0.002890080657718112	224	2.559514088296649	15.0	2.503485323654262	0.6919139428377026	-5.573130443179917	0.021196266113773777	
AMn	9	0.19444444444444445	negative	581	5165	0.0019534730477070634	218	2.5739689316641607	15.0	2.494375509544989	0.6840859050091564	-5.157965382477969	0.027248748748826376	
AMn	9	0.19722222222222224	negative	579	4961	0.0014474208286690022	223	2.533388181155697	14.0	1.9007509339385251	0.7622461604125855	-5.95254712987731	0.01706408180565544	
AMn	9	0.2	negative	576	4790	0.0013391944598473923	226	2.5634864044788834	14.0	4.464080461540103	0.47610404532422124	-4.4545565929275055	0.040501677420926495	
AMn	9	0.20277777777777778	negative	569	4622	0.001485730346577702	226	2.532119612269958	13.0	5.264230009792827	0.42065392156789183	-4.89870818034038	0.030644430131132192	
AMn	9	0.20555555555555555	negative	566	4463	0.0015732430144071584	229	2.573266237456211	13.0	8.939106391614377	0.17810101789314903	-3.1848092146873688	0.08544096184570024	
AMn	9	0.20833333333333334	negative	562	4302	0.0013828801682858878	234	2.5046004177385583	12.0	6.398614478690463	0.3428296955774871	-4.726346151196477	0.03461910751155723	
AMn	9	0.21111111111111114	negative	558	4145	0.001223500556490891	222	2.491347358093136	12.0	3.7011007696778906	0.5674653383642068	-5.289963106593771	0.025931931612126567	
AMn	9	0.2138888888888889	negative	553	3973	0.00032671135889998366	221	2.458467721021916	11.0	5.606819945831662	0.4117005524849685	-5.428232297609098	0.022250948015475645	
AMn	9	0.21666666666666667	negative	548	3822	0.000359833355992553	222	2.4559431519436443	11.0	3.245510398066795	0.6180284133205134	-5.797778662963322	0.018179728130511507	
AMn	9	0.21944444444444444	negative	545	3695	0.00036802488454535173	223	2.4725764102280854	11.0	5.101905589364887	0.4312581470988386	-4.668292349316954	0.035248143069617675	
AMn	9	0.22222222222222224	negative	544	3571	0.0003962269349076078	225	2.4189368812693104	10.0	4.613814481982329	0.4995895834353764	-5.88804527086023	0.01740732031020965	
AMn	9	0.225	negative	541	3441	0.0004319463441720922	228	2.4402244712156547	10.0	6.148379313811424	0.3635725451969195	-4.860581972603123	0.031517952910004594	
AMn	9	0.2277777777777778	negative	532	3325	0.00044793110575707946	226	2.4469558627472843	10.0	5.72164346829104	0.38574532980800524	-4.653814383105346	0.035949408000188934	
AMn	9	0.23055555555555557	negative	529	3194	0.0004943149601116533	229	2.3929791071515134	9.0	6.064011684016443	0.39080199033759666	-5.619183599621236	0.021168359218683732	
AMn	9	0.23333333333333334	negative	523	3052	0.0005496388444746596	228	2.395958598805419	9.0	5.165092193380005	0.44557800032120876	-5.374952857817342	0.023316749961420424	
AMn	9	0.23611111111111113	negative	519	2938	0.0	230	2.340649719358577	8.0	7.064435428599482	0.34146346736659894	-5.853231870333964	0.01926026698283386	
AMn	9	0.2388888888888889	negative	518	2838	0.0	237	2.346402088022815	8.0	6.314276716462777	0.3803809025125301	-5.646164061110521	0.021897610252576454	
AMn	9	0.24166666666666667	negative	514	2725	0.0	234	2.357335577917397	8.0	5.1937152612920325	0.4585761481331715	-5.493868938661516	0.025558569237484775	
AMn	9	0.24444444444444446	negative	510	2626	0.0	240	2.38052985070631	8.0	5.82303492730556	0.3959694327395513	-4.889271240430778	0.035101783035825423	
AMn	9	0.24722222222222223	negative	506	2528	0.0	244	2.3834414605762335	8.0	4.3853008086882115	0.5129190452001122	-5.029156282233431	0.0349457708812286	
AMn	9	0.25	negative	503	2434	0.0	241	2.3153341752882635	7.0	5.289882498952397	0.4750073130748257	-6.184211455496978	0.019404866704824972	
AMn	9	0.25277777777777777	negative	499	2334	0.0	241	2.335721042838382	7.0	5.095859159768276	0.4814435381123424	-5.909411802963618	0.022420216663542242	
AMn	9	0.25555555555555554	negative	492	2227	0.0	242	2.3639089156159026	7.0	6.389780299350303	0.36582276520134815	-5.017257845352387	0.03360840656578989	
AMn	9	0.2583333333333333	negative	489	2154	0.0	237	2.3619204829112954	7.0	5.078335808087224	0.4596360539085451	-5.108332641638059	0.033483517126940636	
AMn	9	0.2611111111111111	negative	485	2071	0.0	240	2.299394107382564	6.0	7.924996098483709	0.3112205086366092	-5.778395884224999	0.024155203495448432	
AMn	9	0.2638888888888889	negative	478	1993	0.0	238	2.368599278394517	7.0	3.8624890628417807	0.5436892477032012	-4.7872531723329965	0.039146329458619795	
AMn	9	0.2666666666666667	negative	475	1934	0.0	235	2.358498213965718	7.0	1.8608284867970095	0.7614428081923235	-5.339039353547972	0.0304547972911574	
AMn	9	0.2694444444444445	negative	469	1836	0.0	237	2.3961461916232274	7.0	4.737294700132837	0.4299097714848974	-3.8333470858458476	0.060816989772007016	
AMn	9	0.27222222222222225	negative	463	1760	0.0	236	2.393993503211867	7.0	4.006010836643681	0.4824316170842068	-3.8026383434844018	0.05880228354237302	
AMn	9	0.275	negative	457	1690	0.0	233	2.3378607790037957	6.0	6.468873905069337	0.32441473347846383	-4.313047186214213	0.04460511313062187	
AMn	9	0.2777777777777778	negative	452	1627	0.0	233	2.3620340591834275	6.0	7.454499227046422	0.24943858678428155	-3.6009252654111448	0.06621087963959169	
AMn	9	0.28055555555555556	negative	448	1577	0.0	231	2.363711436539516	6.0	6.915991321615644	0.2755773850185381	-3.363355823880074	0.07860230249971403	
AMn	9	0.2833333333333333	negative	443	1513	0.0	232	2.263713409316032	5.0	7.242357375844132	0.3149841810511852	-5.202075399601012	0.028407409051782427	
AMn	9	0.2861111111111111	negative	436	1447	0.0	232	2.2875146987124286	5.0	9.163477966805518	0.20091652840583207	-4.0832756321985535	0.05186695036455726	
AMn	9	0.28888888888888886	negative	427	1393	0.0	227	2.2875932261249576	5.0	7.843888287766588	0.25645422193320555	-4.16985389948944	0.05035781326529845	
AMn	9	0.2916666666666667	negative	425	1336	0.0	230	2.087738550081069	3.0	21.88362789285428	0.04917547098562757	-7.956197259332032	0.006466098803513678	
AMn	9	0.29444444444444445	negative	419	1289	0.0	228	2.1145991007613487	3.0	26.191064408937784	0.0177152130431634	-5.899212132241085	0.016587586141278577	
AMn	9	0.2972222222222223	negative	415	1237	0.0	230	2.3164427325552683	5.0	6.285168921394948	0.29401611564955976	-3.736480116379359	0.05070297981559958	
AMn	9	0.30000000000000004	negative	410	1198	0.0	229	2.1028371120439933	3.0	18.3442498382511	0.07579062040216197	-7.14426169489501	0.01058180402286109	
AMn	9	0.3027777777777778	negative	402	1141	0.0	229	2.344639124246555	5.0	7.496670392951836	0.20178208233845973	-2.5634946414228432	0.10837682259250092	
AMn	9	0.3055555555555556	negative	395	1088	0.0	228	2.344141162696734	5.0	6.3111306738293536	0.26656630966078987	-2.605018639834402	0.10852007750900343	
AMn	9	0.30833333333333335	negative	393	1051	0.0	228	2.2552020024503365	4.0	10.921004838737495	0.11937984549907968	-3.222191730693897	0.07138674934099186	
AMn	9	0.3111111111111111	negative	387	1001	0.0	225	2.268364786885815	4.0	10.676464320746906	0.1165383778598178	-2.8307313136220924	0.08998769922859588	
AMn	9	0.3138888888888889	negative	380	958	0.0	225	2.1749192924072624	3.0	20.54442873487012	0.025664801598282442	-3.709852628929383	0.048454619755624644	
AMn	9	0.31666666666666665	negative	375	921	0.0	223	2.1784741981514193	3.0	19.995800325122488	0.024998309669618288	-3.3134713269667397	0.061120169595733666	
AMn	9	0.3194444444444444	negative	374	885	0.0	231	2.171916677807854	3.0	17.24292291923802	0.04164410770977666	-3.414550897129441	0.05696685891509319	
AMn	9	0.32222222222222224	negative	367	846	0.0	229	2.182013281966622	3.0	16.0643946839739	0.0496135613410794	-3.3014172287381287	0.0598286101794684	
AMn	9	0.325	negative	357	810	0.0	222	2.201452086084802	3.0	15.690214158454108	0.04920730701116649	-3.020223288099645	0.06986331532986496	
AMn	9	0.3277777777777778	negative	350	779	0.0	216	2.1997912876505836	3.0	13.990482173774605	0.07092339940396385	-3.152881872994949	0.06557579237230264	
AMn	9	0.3305555555555556	negative	342	743	0.0	211	2.20718695676038	3.0	14.441777474376847	0.05086812087548521	-2.6602319322058827	0.08155290522790784	
AMn	9	0.33333333333333337	negative	335	713	0.0	206	2.226000626848019	3.0	15.51213995334738	0.03557320992073562	-2.032923232943588	0.11906732170134059	
AMn	9	0.33611111111111114	negative	330	692	0.0	203	2.2346504166432455	3.0	15.087134308142296	0.035814061628923866	-1.9182828207893756	0.12772988307289382	
AMn	9	0.3388888888888889	negative	327	662	0.0	204	2.2441649921301057	3.0	14.63697176909257	0.03615056361822704	-1.718566971524838	0.14439750900211995	
AMn	9	0.3416666666666667	negative	322	642	0.0	190	2.2386590562344804	3.0	13.164737389843635	0.04673201427518572	-1.7286687320344698	0.14256472359691535	
AMn	9	0.34444444444444444	negative	314	623	0.0	190	2.2542310117093165	3.0	13.567618560855614	0.040164018721734834	-1.4615268677859063	0.1647501769628843	
AMn	9	0.3472222222222222	negative	308	601	0.0	187	2.2403091772403636	3.0	12.306033594689177	0.051626388081151726	-1.4592222907817636	0.1657690438354682	
AMn	9	0.35	negative	302	586	0.0	179	2.2311009896386294	3.0	10.532134467331165	0.08346028330961533	-1.6593070408499444	0.15054446810942398	
AMn	9	0.35277777777777775	negative	296	558	0.0	180	2.0707636263839824	2.0	20.391950878653113	0.017328342814798604	-3.6874899054637575	0.02452740622399146	
AMn	9	0.3555555555555556	negative	285	524	0.0	178	2.088180857925826	2.0	21.431434330958574	0.009453664090578882	-2.744807403182847	0.03471141607767664	
AMn	9	0.3583333333333334	negative	277	502	0.0	175	2.090162999713396	2.0	20.57914870242258	0.010142382908976089	-2.5549954450257166	0.03918324478052163	
AMn	9	0.36111111111111116	negative	271	477	0.0	172	2.102348581585107	2.0	19.460639288224304	0.01166960414766251	-2.527215513050698	0.046099398119595666	
AMn	9	0.36388888888888893	negative	266	456	0.0	168	2.2588807259579626	3.0	6.6611329540203155	0.15428023166678945	-1.381091496039062	0.16810396105662606	
AMn	9	0.3666666666666667	negative	259	440	0.0	164	2.0840256904346646	2.0	13.940983378026587	0.04934903220804213	-3.0823893897821186	0.03860465618004152	
AMn	9	0.36944444444444446	negative	252	416	0.0	149	2.2684340523169872	3.0	5.5313618020923965	0.2140099004402114	-1.3557914453004178	0.18217010368159714	
AMn	9	0.37222222222222223	negative	246	399	0.0	145	2.1271405273514574	2.0	14.949849060437995	0.030995200786121405	-2.187290455820131	0.06392377354280883	
AMn	9	0.375	negative	235	381	0.0	137	2.1153840706324587	2.0	12.3076805889295	0.06326180363579717	-2.421569489686274	0.05830779045325858	
AMn	9	0.37777777777777777	negative	228	366	0.0	134	2.1109778056557387	2.0	9.97946072403359	0.11471716834240045	-2.7166259923807488	0.05252180251674246	
AMn	9	0.38055555555555554	negative	225	358	0.0	131	2.1045123770250607	2.0	8.00731932533523	0.18504719189118346	-3.096731725402088	0.04316009979418509	
AMn	9	0.3833333333333333	negative	220	342	0.0	129	2.0711055707536925	2.0	4.056473020376069	0.4720644780586071	-4.067736117139781	0.029383170305252858	
AMn	9	0.3861111111111112	negative	212	325	0.0	126	2.098295486504815	2.0	6.590291207906523	0.23511498565786182	-2.8758704452612873	0.05075874403244096	
AMn	9	0.38888888888888895	negative	206	311	0.0	125	2.0866405526106275	2.0	4.589386306065246	0.38376611556703477	-3.3167293746137583	0.04218830157482563	
AMn	9	0.3916666666666667	negative	196	293	0.0	121	2.1012442403989997	2.0	5.230757418789908	0.2920827973328135	-2.756766469250955	0.05257822122301461	
AMn	9	0.3944444444444445	negative	188	280	0.0	117	2.13739439850417	2.0	7.147719040613921	0.15397736137256526	-1.9862457717741937	0.07693614383797892	
AMn	9	0.39722222222222225	negative	177	267	0.0	113	2.1425890371128595	2.0	7.741697294094979	0.11778611872933817	-1.6898719238060051	0.09161695178362192	
AMn	9	0.4	negative	171	256	0.0	110	2.173919056613849	2.0	8.694878579658194	0.0835657983001319	-1.3514179300650988	0.11332483696427792	
AMn	9	0.4027777777777778	negative	166	248	0.0	109	2.201314774860811	2.0	10.280226180837257	0.03973089715039786	-0.9797223526378245	0.13101927844004654	
