run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
4	505	OTX2	0.09722222222222221	0.00067846886932374	0.14087301587301587	0.007096311022752375	3	82	58.0	37.0	10.0	3.0
4	505	ISL1	0.08928571428571427	0.000615355486130834	0.10317460317460317	0.0032187825428382087	3	82	123.0	87.0	12.0	9.0
4	505	PRRX1	0.11507936507936507	0.0009151440562971377	0.15674603174603174	0.013636435356117265	0	128	17.0	20.0	26.0	5.0
4	505	PRDM1	0.03968253968253968	0.0003668465398087664	0.05952380952380952	0.0034672914891602765	0	128	117.0	148.0	47.0	47.0
4	505	CEBPA	0.10912698412698413	0.0007849727034617691	0.1845238095238095	0.01340764934204298	0	128	19.0	7.0	30.0	7.0
4	491	TCF3	0.05714285714285715	0.00011268311005383748	0.15306122448979592	0.008726680856391637	5	48	43.0	17.0	19.0	7.0
4	491	OTX2	0.1	0.0009640666082383874	0.1346938775510204	0.008526355327407037	2	80	45.0	38.0	3.0	3.0
4	491	ISL1	0.09183673469387756	0.0008388631526230123	0.10612244897959185	0.005321146863653437	2	80	87.0	75.0	4.0	5.0
4	491	PRRX1	0.10204081632653061	0.0006510579691999499	0.1510204081632653	0.019247944576603646	3	74	8.0	20.0	10.0	1.0
4	491	PRDM1	0.036734693877551024	9.181586745127498e-05	0.05510204081632654	0.0010433621301281248	5	48	183.0	145.0	21.0	19.0
4	491	CEBPA	0.09387755102040818	0.00023788656566921246	0.17142857142857143	0.008000500813822461	3	74	56.0	8.0	25.0	2.0
4	477	TCF3	0.052521008403361345	9.287925696594427e-05	0.14915966386554622	0.009584254754533391	5	44	48.0	13.0	17.0	8.0
4	477	OTX2	0.10294117647058823	0.0008359133126934984	0.13445378151260504	0.010689960194604156	2	78	36.0	31.0	8.0	3.0
4	477	ISL1	0.07773109243697479	0.0006988058381247235	0.09033613445378151	0.005612560813799203	2	78	91.0	85.0	11.0	11.0
4	477	PRRX1	0.10084033613445378	0.001101282618310482	0.13865546218487396	0.014869526758071648	3	72	16.0	24.0	2.0	1.0
4	477	PRDM1	0.03571428571428571	0.00015037593984962405	0.0546218487394958	0.0015656789031402033	5	44	164.0	142.0	14.0	19.0
4	477	CEBPA	0.09663865546218486	0.00011941618752764262	0.1680672268907563	0.011738168951791242	3	72	30.0	7.0	31.0	2.0
4	467	TCF3	0.05793991416309013	0.0002768932576491762	0.13733905579399142	0.012210992662328671	5	46	32.0	16.0	8.0	7.0
4	467	OTX2	0.09442060085836909	0.0012367898841663205	0.1223175965665236	0.010065069915547556	2	76	46.0	32.0	1.0	3.0
4	467	ISL1	0.07081545064377683	0.0005491716276708661	0.0815450643776824	0.005380958973648991	2	76	87.0	89.0	18.0	11.0
4	467	PRRX1	0.09227467811158799	0.001176796345008999	0.13090128755364808	0.019867091236328394	3	67	11.0	23.0	2.0	1.0
4	467	PRDM1	0.03648068669527897	0.00011998707831464303	0.0536480686695279	0.003018136508376021	5	46	125.0	137.0	14.0	18.0
4	467	CEBPA	0.08798283261802575	0.00022612949374682724	0.15879828326180256	0.018168812589413448	3	67	12.0	5.0	19.0	2.0
4	458	TCF3	0.06345733041575492	0.0004798648700525932	0.13129102844638948	0.014079235287343086	5	49	29.0	15.0	6.0	5.0
4	458	OTX2	0.08533916849015317	0.0007533878459825713	0.11597374179431072	0.014659871780106724	2	73	28.0	35.0	9.0	4.0
4	458	ISL1	0.06564551422319474	0.00043667703174785983	0.07658643326039387	0.005547237897807977	2	73	83.0	86.0	20.0	11.0
4	458	PRRX1	0.087527352297593	0.0011372797420246459	0.11816192560175054	0.01315309608814158	3	67	33.0	30.0	2.0	1.0
4	458	PRDM1	0.0350109409190372	0.00016795270451840764	0.05032822757111597	0.002816806787208722	5	49	142.0	134.0	14.0	17.0
4	458	CEBPA	0.07658643326039387	0.00021593919152366694	0.1422319474835886	0.012250950132442704	3	67	38.0	7.0	21.0	4.0
4	441	TCF3	0.04772727272727272	0.0004659349761855457	0.12045454545454545	0.016457858769931662	5	40	15.0	18.0	3.0	7.0
4	441	OTX2	0.09090909090909091	0.0012062538827914682	0.1159090909090909	0.010162559536135846	2	81	50.0	26.0	6.0	3.0
4	441	ISL1	0.07045454545454545	0.0007558500724787741	0.07727272727272727	0.006662870159453303	2	81	74.0	78.0	17.0	11.0
4	441	PRRX1	0.075	0.0007662041830606752	0.09999999999999999	0.011896873058604266	4	67	38.0	46.0	7.0	1.0
4	441	PRDM1	0.029545454545454545	5.1770552909505074e-05	0.049999999999999996	0.0027800786912404226	5	40	138.0	127.0	21.0	17.0
4	441	CEBPA	0.07045454545454545	0.00023814454338372335	0.12727272727272726	0.015878028577345205	4	67	20.0	11.0	20.0	6.0
4	428	TCF3	0.046838407494145196	0.0004178073907928445	0.10304449648711944	0.015035568602874074	5	42	23.0	36.0	6.0	9.0
4	428	OTX2	0.08665105386416862	0.0008850919726006311	0.11241217798594848	0.007465558377587932	4	57	67.0	22.0	5.0	1.0
4	428	ISL1	0.06791569086651054	0.0005167617728227287	0.07962529274004684	0.003919693021517081	4	57	120.0	64.0	10.0	7.0
4	428	PRRX1	0.0702576112412178	0.0009785488889621885	0.09367681498829039	0.008966366505041175	3	63	56.0	47.0	4.0	2.0
4	428	PRDM1	0.02576112412177986	4.947719101494211e-05	0.046838407494145196	0.0022044837329990873	5	42	152.0	126.0	22.0	19.0
4	428	CEBPA	0.06088992974238876	0.00015942650438148013	0.117096018735363	0.013941572934877022	3	63	27.0	15.0	19.0	11.0
